datetime;Eólica;Hidráulica;Nuclear;Solar fotovoltaica;Solar térmica;Térmica renovable;Demanda real;Mercado SPOT
2022-01-11T22:00:00+01:00;0.00;2839.67;6989.83;2.00;25.00;616.33;31252.33333;227.47
2022-01-11T23:00:00+01:00;0.00;1599.00;6988.83;2.00;25.00;605.17;28300.5;211.63
2022-01-12T00:00:00+01:00;0.00;1268.00;6991.50;2.00;25.00;604.67;26556.33333;196.65
2022-01-12T01:00:00+01:00;0.00;764.00;7002.00;2.00;25.00;603.33;25083.5;187.1
2022-01-12T02:00:00+01:00;0.00;449.33;7029.83;2.00;25.00;603.00;24083.66667;184.27
2022-01-12T03:00:00+01:00;0.00;-66.67;7060.17;2.00;23.17;601.33;23581.16667;179.58
2022-01-12T04:00:00+01:00;0.00;-422.83;7078.50;2.00;10.17;604.33;23424.83333;178.33
2022-01-12T05:00:00+01:00;0.00;-560.83;7079.83;2.00;9.00;605.00;23929;190.14
2022-01-12T06:00:00+01:00;11566.50;-22.17;7082.33;2.00;9.00;603.33;26449.66667;185.22
2022-01-12T07:00:00+01:00;0.00;1960.50;7080.00;2.00;9.17;600.50;30411.33333;200.22
2022-01-12T08:00:00+01:00;11725.00;2632.83;7080.17;45.67;9.00;609.17;33076.33333;217.15
2022-01-12T09:00:00+01:00;0.00;2764.17;7065.50;1887.33;9.00;611.83;33791;205.41
2022-01-12T10:00:00+01:00;11311.00;1496.83;7045.83;5715.67;25.50;600.33;34150.66667;199.7
2022-01-12T11:00:00+01:00;0.00;707.17;7042.50;7340.83;412.17;594.67;33941.66667;196.66
2022-01-12T12:00:00+01:00;0.00;644.33;7038.67;7530.33;887.67;592.33;33674.5;196.95
2022-01-12T13:00:00+01:00;0.00;602.33;7054.33;7460.50;957.50;613.67;33376.33333;197.42
2022-01-12T14:00:00+01:00;10169.50;271.50;7071.83;7453.00;970.67;603.00;32965.83333;197.42
2022-01-12T15:00:00+01:00;0.00;-161.17;7078.67;7240.50;1090.50;597.50;32174.16667;199.6
2022-01-12T16:00:00+01:00;10198.50;-14.67;7079.50;5578.83;1177.83;595.33;31760.5;200.2
2022-01-12T17:00:00+01:00;9816.00;2178.33;7082.67;1927.33;942.17;596.67;31920.5;227.49
2022-01-12T18:00:00+01:00;9988.67;4146.50;7081.33;113.33;302.50;587.83;33577.66667;255
2022-01-12T19:00:00+01:00;10080.50;4982.67;7080.83;57.00;82.50;596.00;35226;261.38
2022-01-12T20:00:00+01:00;0.00;4717.00;7081.00;16.00;49.83;609.67;35742;253.1
2022-01-12T21:00:00+01:00;0.00;3293.00;7096.17;6.83;48.00;614.50;34545.66667;222.79
2022-01-12T22:00:00+01:00;9957.00;2063.00;7107.00;5.00;35.83;611.67;31492;213.64
2022-01-12T23:00:00+01:00;9329.17;1928.00;7105.83;5.00;34.00;606.00;28552.66667;200.22
2022-01-13T00:00:00+01:00;8424.50;2564.33;7103.67;5.00;34.00;608.33;26796.5;190
2022-01-13T01:00:00+01:00;7615.50;2576.17;7107.67;5.00;34.00;608.17;25216;188.72
2022-01-13T02:00:00+01:00;7392.50;1958.17;7107.00;5.00;34.00;608.00;24113.5;187.87
2022-01-13T03:00:00+01:00;7113.67;1381.17;7105.50;5.00;34.00;605.50;23534;182.88
2022-01-13T04:00:00+01:00;6732.67;1425.83;7106.67;5.00;34.00;612.50;23473.83333;186.65
2022-01-13T05:00:00+01:00;6491.33;1809.00;7103.67;5.00;34.00;614.00;24015.83333;187.42
2022-01-13T06:00:00+01:00;6227.33;2251.67;7106.00;5.00;34.00;615.67;26683.33333;192.93
2022-01-13T07:00:00+01:00;6090.33;3930.00;7101.33;5.00;34.00;612.67;30915.5;220.14
2022-01-13T08:00:00+01:00;6017.17;5053.67;7101.83;44.00;34.00;619.50;33527.16667;226.75
2022-01-13T09:00:00+01:00;5661.00;4757.67;7102.67;1802.83;33.67;620.17;34411.83333;226.75
2022-01-13T10:00:00+01:00;4994.83;3590.50;7102.00;5491.50;59.33;620.00;34965;220.25
2022-01-13T11:00:00+01:00;4499.67;2911.50;7102.33;7179.33;455.50;619.17;34753.83333;216.35
2022-01-13T12:00:00+01:00;4205.33;2996.83;7103.67;7401.33;844.33;619.00;34419.5;213.93
2022-01-13T13:00:00+01:00;4122.83;3047.67;7099.67;7363.83;862.17;619.83;34345.83333;213.93
2022-01-13T14:00:00+01:00;3930.00;3111.17;7100.50;7201.00;859.00;620.83;33768.5;213.75
2022-01-13T15:00:00+01:00;3769.17;3273.00;7100.83;6814.67;959.83;621.00;32907.66667;213.89
2022-01-13T16:00:00+01:00;3706.00;3618.17;7099.83;5300.50;1073.67;621.00;32652.5;220.14
2022-01-13T17:00:00+01:00;3534.50;5918.33;7101.83;1808.17;839.50;621.83;32812;229.57
2022-01-13T18:00:00+01:00;3740.50;7076.00;7104.00;63.67;241.00;617.83;34353;259.45
2022-01-13T19:00:00+01:00;4142.67;7490.17;7103.33;9.00;59.00;618.67;35850;262.95
2022-01-13T20:00:00+01:00;4454.50;7626.33;7102.67;8.83;54.67;620.67;36408.5;252.46
2022-01-13T21:00:00+01:00;4814.83;6387.33;7101.67;6.00;27.17;619.33;35168.5;230.1
2022-01-13T22:00:00+01:00;5028.33;4335.17;7105.17;5.00;9.00;617.33;32226.66667;217.65
2022-01-13T23:00:00+01:00;5146.67;3246.50;7103.33;5.00;9.33;609.50;29129.5;207.99
2022-01-14T00:00:00+01:00;5123.17;2791.50;7103.33;5.00;9.00;615.50;27437.5;205
2022-01-14T01:00:00+01:00;5009.00;2145.17;7105.17;5.00;9.00;614.50;25811.66667;199.96
2022-01-14T02:00:00+01:00;5051.83;1795.17;7104.50;5.00;9.17;615.67;24556.33333;196.42
2022-01-14T03:00:00+01:00;4934.33;1819.00;7102.67;4.67;9.00;614.33;24029.16667;192.77
2022-01-14T04:00:00+01:00;4765.17;1785.00;7102.67;4.50;14.67;614.83;23952.66667;192.43
2022-01-14T05:00:00+01:00;4542.00;1909.67;7102.67;5.00;24.00;615.00;24435;197.6
2022-01-14T06:00:00+01:00;4438.67;2677.00;7102.17;4.67;24.83;612.50;27039.5;206.26
2022-01-14T07:00:00+01:00;4362.83;3874.50;7101.83;4.50;25.00;612.00;31408.33333;205.2
2022-01-14T08:00:00+01:00;4160.00;5397.83;7103.50;36.50;24.33;609.50;34194.5;209.07
2022-01-14T09:00:00+01:00;3996.50;5357.67;7103.50;1648.33;23.50;602.33;35164;207.8
2022-01-14T10:00:00+01:00;3814.50;4191.67;7103.83;5214.50;44.33;601.83;35821.5;199.99
2022-01-14T11:00:00+01:00;3532.00;3205.83;7103.67;6820.83;387.67;600.33;35448.5;182.52
2022-01-14T12:00:00+01:00;3262.33;3080.33;7104.33;7361.33;782.83;600.83;35231.16667;180.3
2022-01-14T13:00:00+01:00;3034.67;2818.50;7103.00;7506.17;902.50;605.17;34877.33333;180.66
2022-01-14T14:00:00+01:00;2881.67;2654.50;7103.67;7245.50;891.50;617.67;34232.66667;180.3
2022-01-14T15:00:00+01:00;2538.50;2888.67;7105.83;6751.33;973.00;618.33;33258.66667;182.52
2022-01-14T16:00:00+01:00;2365.67;3316.00;7105.17;5179.17;1044.50;619.67;32863;200.34
2022-01-14T17:00:00+01:00;2293.33;5107.83;7106.00;1772.17;739.17;620.00;32929;209.07
2022-01-14T18:00:00+01:00;2261.50;6821.33;7105.50;81.50;243.00;624.17;34249.66667;225.61
2022-01-14T19:00:00+01:00;2329.67;7882.17;7107.83;4.33;78.33;625.83;35460.33333;233.65
2022-01-14T20:00:00+01:00;2351.17;7817.33;7106.17;4.50;44.50;621.00;35591.66667;235.01
2022-01-14T21:00:00+01:00;2425.67;7157.83;7104.33;4.00;19.00;628.33;34836;225.61
2022-01-14T22:00:00+01:00;2482.17;5552.33;7108.17;4.17;19.00;618.33;32126.5;216.68
2022-01-14T23:00:00+01:00;2508.17;4894.17;7107.67;4.17;19.00;611.00;29610.5;205.96
2022-01-15T00:00:00+01:00;2649.17;3773.00;7106.50;4.00;19.00;615.00;27913;222.01
2022-01-15T01:00:00+01:00;2911.33;3170.67;7108.50;4.33;18.83;616.00;25965.66667;214.92
2022-01-15T02:00:00+01:00;3093.67;2669.00;7108.00;4.17;18.83;617.67;24342.33333;209.61
2022-01-15T03:00:00+01:00;3256.83;2069.67;7107.17;4.17;18.00;619.67;23583.5;196.7
2022-01-15T04:00:00+01:00;3272.17;2066.33;7108.00;4.17;17.50;620.83;23242.5;193.04
2022-01-15T05:00:00+01:00;3128.17;1944.50;7111.67;4.50;17.17;622.67;23053;195.05
2022-01-15T06:00:00+01:00;3031.17;1982.17;7110.00;4.00;16.17;622.17;23573;200.9
2022-01-15T07:00:00+01:00;2981.50;3139.67;7110.17;4.83;16.33;624.50;25080;217.21
2022-01-15T08:00:00+01:00;2905.00;4257.83;7110.33;54.50;16.00;628.33;26686.33333;223.76
2022-01-15T09:00:00+01:00;2703.67;5067.67;7107.33;1836.33;15.67;632.33;29039.66667;225.76
2022-01-15T10:00:00+01:00;2512.67;4492.83;7105.67;5409.67;30.33;632.17;30863.66667;222.39
2022-01-15T11:00:00+01:00;2243.00;3701.33;7103.83;7102.00;260.17;632.00;30875.66667;214.92
2022-01-15T12:00:00+01:00;2168.17;3435.50;7107.17;7249.33;575.83;632.83;30375;208.43
2022-01-15T13:00:00+01:00;2116.50;2691.67;7110.00;7346.33;717.67;633.00;30308;200
2022-01-15T14:00:00+01:00;2091.17;2349.83;7107.33;7269.17;783.83;633.83;30060.33333;203.09
2022-01-15T15:00:00+01:00;1976.33;2351.83;7105.50;6730.50;915.83;633.17;28997.16667;213.98
2022-01-15T16:00:00+01:00;1907.33;2750.17;7107.33;5282.17;1013.67;636.33;28307.66667;218.63
2022-01-15T17:00:00+01:00;1759.50;4430.83;7106.00;1822.17;809.67;637.00;28345.16667;231.67
2022-01-15T18:00:00+01:00;2015.67;7504.00;7109.50;91.33;229.17;636.17;30387.16667;267.03
2022-01-15T19:00:00+01:00;2311.17;8123.33;7108.00;38.33;50.67;636.83;31902.33333;261.41
2022-01-15T20:00:00+01:00;2285.83;7635.50;7109.00;15.33;39.00;629.50;32520.5;243.62
2022-01-15T21:00:00+01:00;2327.67;6282.67;7108.00;4.00;23.67;628.83;32600;227.85
2022-01-15T22:00:00+01:00;2427.67;5432.83;7110.00;3.50;23.50;628.17;30463.16667;222.66
2022-01-15T23:00:00+01:00;2691.00;4025.33;7110.50;3.83;23.33;628.83;28148.83333;217
2022-01-16T00:00:00+01:00;2874.67;3444.00;7108.67;4.00;13.33;628.17;26021;225.92
2022-01-16T01:00:00+01:00;3086.67;2238.67;7109.67;4.00;7.00;628.00;24152.66667;216
2022-01-16T02:00:00+01:00;3140.33;1991.17;7110.50;4.00;7.00;627.17;22759.16667;207.62
2022-01-16T03:00:00+01:00;3101.17;1727.83;7110.50;4.00;7.00;625.33;21884.16667;197.22
2022-01-16T04:00:00+01:00;3222.00;1647.50;7109.83;4.00;7.00;628.33;21458.16667;186.7
2022-01-16T05:00:00+01:00;3175.83;1577.17;7005.67;4.00;7.00;603.83;21423.83333;186.6
2022-01-16T06:00:00+01:00;3073.67;1836.00;6843.83;4.00;7.00;603.17;21896.5;198.01
2022-01-16T07:00:00+01:00;3025.00;1921.67;6841.50;4.00;7.00;603.83;22565;200.03
2022-01-16T08:00:00+01:00;2955.17;2197.83;6839.50;65.00;7.00;607.33;23303.33333;200
2022-01-16T09:00:00+01:00;2793.83;3923.33;6767.50;2102.67;7.00;630.50;25366.5;204.86
2022-01-16T10:00:00+01:00;2335.50;2813.33;6836.83;6009.67;19.33;635.83;27362;204.5
2022-01-16T11:00:00+01:00;1773.50;2531.17;6868.17;7573.67;239.50;634.33;28242.5;204.43
2022-01-16T12:00:00+01:00;1606.67;2584.00;6892.50;7884.67;675.50;633.17;28121.83333;205.21
2022-01-16T13:00:00+01:00;1722.33;2199.83;6915.50;7896.33;778.83;632.17;28508;195.02
2022-01-16T14:00:00+01:00;1839.83;1955.33;6932.83;7774.67;803.67;632.00;28723.5;191.9
2022-01-16T15:00:00+01:00;2047.33;1759.00;6956.50;7392.33;855.17;631.17;27583.33333;196.92
2022-01-16T16:00:00+01:00;2088.17;2332.33;6974.33;5770.33;982.83;633.50;26851.33333;201.02
2022-01-16T17:00:00+01:00;2090.00;3783.50;6992.17;2041.50;820.00;607.33;26731;222.87
2022-01-16T18:00:00+01:00;2575.50;5969.33;7015.17;81.33;243.33;602.00;29017.16667;257.45
2022-01-16T19:00:00+01:00;2840.33;7374.67;7041.17;4.00;52.83;601.17;31404.83333;265.36
2022-01-16T20:00:00+01:00;3049.17;6536.17;7061.17;4.00;46.17;596.83;32388.66667;257.13
2022-01-16T21:00:00+01:00;3243.83;5845.00;7085.00;4.00;37.00;595.17;32342.66667;248.2
2022-01-16T22:00:00+01:00;3268.17;4443.33;7104.17;3.33;19.00;604.17;30783.83333;228.52
2022-01-16T23:00:00+01:00;3252.00;3194.00;7106.17;2.00;19.00;612.67;27948.5;212.82
2022-01-17T00:00:00+01:00;3203.17;3532.17;7106.83;2.33;19.00;620.67;25516.83333;252.53
2022-01-17T01:00:00+01:00;3103.67;2665.50;7107.50;2.50;19.00;622.83;23720.5;242.23
2022-01-17T02:00:00+01:00;2892.00;1903.67;7104.00;3.00;19.00;623.00;22859;232.25
2022-01-17T03:00:00+01:00;2865.33;1596.83;7106.33;2.67;19.00;621.33;22572;215.01
2022-01-17T04:00:00+01:00;3254.33;1358.17;7104.83;3.00;19.00;619.33;22618.66667;209.55
2022-01-17T05:00:00+01:00;3630.17;1450.00;7106.17;2.67;19.00;616.50;23407.16667;222.78
2022-01-17T06:00:00+01:00;3782.67;3576.67;7102.83;3.00;18.83;613.50;26306.33333;249.93
2022-01-17T07:00:00+01:00;3929.50;5532.83;7101.83;2.83;18.67;590.00;30964.66667;272.52
2022-01-17T08:00:00+01:00;3968.83;6181.33;7100.00;62.50;18.50;593.83;33832.83333;264.36
2022-01-17T09:00:00+01:00;3922.17;5487.50;7098.67;2013.50;18.67;581.67;34627.5;253.83
2022-01-17T10:00:00+01:00;3342.83;3635.17;7099.17;5726.33;41.00;579.83;35083;241.11
2022-01-17T11:00:00+01:00;2777.00;2824.00;7098.83;7290.67;402.67;574.17;34892.16667;235.63
2022-01-17T12:00:00+01:00;2693.67;2410.67;7104.33;7604.50;877.83;570.50;34564.83333;235.63
2022-01-17T13:00:00+01:00;2667.33;2357.33;7104.67;8119.83;998.50;570.83;34827.83333;235.16
2022-01-17T14:00:00+01:00;2600.50;2263.00;7101.83;8171.00;1048.33;571.00;34288;234.03
2022-01-17T15:00:00+01:00;2613.17;2214.33;7101.50;7913.33;1212.83;575.17;33517;229.11
2022-01-17T16:00:00+01:00;2635.33;2545.50;7098.17;6337.00;1374.00;577.67;33210.16667;235.01
2022-01-17T17:00:00+01:00;2699.83;4455.50;7103.33;2384.17;1176.00;572.17;33452.33333;248.63
2022-01-17T18:00:00+01:00;3115.00;6416.67;7104.50;94.83;449.17;575.17;34920;264.21
2022-01-17T19:00:00+01:00;3478.00;8035.00;7103.33;5.50;66.17;575.17;36604.66667;285.68
2022-01-17T20:00:00+01:00;3618.33;7960.67;7102.00;4.00;30.33;568.33;37068.5;277.01
2022-01-17T21:00:00+01:00;3525.67;7232.83;7105.33;4.00;25.00;567.00;36068;257.64
2022-01-17T22:00:00+01:00;3334.00;5247.83;7103.17;3.83;25.00;540.33;32895.5;248.63
2022-01-17T23:00:00+01:00;2986.17;2972.83;7104.00;4.00;24.67;532.50;29676.16667;229.6
2022-01-18T00:00:00+01:00;2845.67;2428.00;7107.00;4.00;24.17;538.67;27898.66667;213.9
2022-01-18T01:00:00+01:00;2801.67;2099.00;7104.83;4.00;16.67;539.17;26101.5;203.27
2022-01-18T02:00:00+01:00;2728.17;1194.83;7103.33;4.00;8.83;538.17;25016.5;200.48
2022-01-18T03:00:00+01:00;2627.83;935.00;7105.67;4.00;9.00;540.50;24455.16667;194.52
2022-01-18T04:00:00+01:00;2526.67;1052.67;7103.17;4.00;9.00;541.83;24414.83333;193.99
2022-01-18T05:00:00+01:00;2488.50;1141.83;7102.67;4.00;9.00;542.00;24857.16667;205
2022-01-18T06:00:00+01:00;2434.50;2984.00;7102.00;4.17;8.83;540.33;27518.16667;223.94
2022-01-18T07:00:00+01:00;2498.00;4505.50;7102.00;4.83;9.00;537.50;32005.66667;227.84
2022-01-18T08:00:00+01:00;2411.17;5783.00;7102.50;71.00;8.67;544.50;34919.5;235.42
2022-01-18T09:00:00+01:00;2170.83;6013.33;7101.33;2313.00;8.83;546.00;35953.83333;231.78
2022-01-18T10:00:00+01:00;2048.33;4239.50;7102.33;6356.17;40.67;542.67;36452;221.34
2022-01-18T11:00:00+01:00;1876.83;3083.83;7102.67;7955.50;424.00;542.00;36031.83333;217.44
2022-01-18T12:00:00+01:00;1753.33;2709.83;7098.67;8214.67;860.33;534.50;35672;216.73
2022-01-18T13:00:00+01:00;1698.67;2536.50;7095.17;8232.00;957.83;554.33;35450.5;216.73
2022-01-18T14:00:00+01:00;1604.17;2311.00;7101.50;8162.17;1005.17;561.33;34697.83333;215.42
2022-01-18T15:00:00+01:00;1573.00;2201.67;7100.83;7830.67;1162.33;564.50;33839;212.24
2022-01-18T16:00:00+01:00;1594.83;2705.67;7098.50;6376.00;1287.00;565.00;33485;218
2022-01-18T17:00:00+01:00;1597.50;4908.50;7098.50;2456.17;1111.00;583.33;33570.83333;231.78
2022-01-18T18:00:00+01:00;1751.50;6938.67;7098.00;116.67;402.00;587.83;35016;254.81
2022-01-18T19:00:00+01:00;2099.83;8385.67;7101.33;8.00;82.33;588.00;36778.83333;272.22
2022-01-18T20:00:00+01:00;2454.00;7494.83;7101.33;8.00;56.50;587.17;37330;259.29
2022-01-18T21:00:00+01:00;2365.17;6754.00;7100.33;7.67;22.17;584.50;36360;240
2022-01-18T22:00:00+01:00;2425.33;5380.00;7101.50;7.00;17.00;581.50;33271.16667;225.84
2022-01-18T23:00:00+01:00;2635.33;4035.00;7101.00;7.33;16.33;579.33;29891.16667;213.54
2022-01-19T00:00:00+01:00;2535.83;3561.50;7103.33;7.17;17.17;560.67;27906.16667;224.68
2022-01-19T01:00:00+01:00;2429.50;2386.83;7103.50;6.83;17.17;556.17;26094;215.46
2022-01-19T02:00:00+01:00;2197.50;1505.50;7104.83;6.83;17.00;556.83;24884.83333;203.69
2022-01-19T03:00:00+01:00;2108.17;1509.17;7101.50;6.67;16.83;556.17;24461.33333;193.91
2022-01-19T04:00:00+01:00;2203.17;1246.33;7102.00;7.00;17.00;551.83;24285.83333;188.7
2022-01-19T05:00:00+01:00;2501.33;1226.17;7104.00;7.00;17.00;553.50;24816;195.36
2022-01-19T06:00:00+01:00;2776.83;2660.33;7103.00;7.00;17.00;544.83;27552.66667;222.81
2022-01-19T07:00:00+01:00;3429.67;3822.83;7104.83;6.83;17.67;540.50;32071.83333;226.95
2022-01-19T08:00:00+01:00;3813.67;5630.67;7106.50;61.67;18.00;546.67;34933.5;239.14
2022-01-19T09:00:00+01:00;3926.17;5369.83;7105.33;2074.00;18.00;537.17;35864.33333;230.85
2022-01-19T10:00:00+01:00;3609.50;4059.17;7104.17;5899.50;37.83;531.67;36623.83333;216.18
2022-01-19T11:00:00+01:00;3414.00;2714.50;7106.17;7492.17;424.67;541.83;36224;207.56
2022-01-19T12:00:00+01:00;3538.33;2423.83;7106.17;7819.50;913.67;547.33;35900.66667;207.56
2022-01-19T13:00:00+01:00;3817.67;1968.83;7103.00;8041.83;1013.00;548.00;35629.66667;206.96
2022-01-19T14:00:00+01:00;4029.50;1915.50;7103.17;8097.50;1063.50;560.50;34916.66667;180.3
2022-01-19T15:00:00+01:00;4108.50;1419.83;7100.00;7886.67;1213.50;564.67;34072.16667;179.64
2022-01-19T16:00:00+01:00;4216.50;1542.67;7099.00;6426.33;1378.33;564.17;33641.5;184.2
2022-01-19T17:00:00+01:00;4603.50;3437.67;7100.00;2546.67;1210.33;564.00;33686.66667;217.64
2022-01-19T18:00:00+01:00;5458.67;5687.50;7095.67;120.67;457.67;569.00;35230;238.1
2022-01-19T19:00:00+01:00;6059.33;7091.83;7099.50;5.33;73.67;560.00;37008.16667;259.81
2022-01-19T20:00:00+01:00;6204.00;7101.83;7104.33;5.00;46.83;563.00;37735.33333;254.21
2022-01-19T21:00:00+01:00;6198.67;5331.17;7104.33;5.00;47.00;563.17;36702.5;222.26
2022-01-19T22:00:00+01:00;6173.83;4068.67;7104.67;5.00;47.00;560.50;33529.66667;208.8
2022-01-19T23:00:00+01:00;6485.33;3668.83;7104.00;4.00;47.00;564.17;30216;191.09
2022-01-20T00:00:00+01:00;6796.00;3184.33;7103.50;4.00;47.00;566.67;28300.16667;194.18
2022-01-20T01:00:00+01:00;7100.33;2845.83;7102.17;4.00;33.00;567.83;26433.16667;185.18
2022-01-20T02:00:00+01:00;7494.67;1704.67;7104.17;4.00;23.83;568.00;25067;179.53
2022-01-20T03:00:00+01:00;7691.83;1064.00;7100.83;4.00;11.17;567.17;24519.83333;171.43
2022-01-20T04:00:00+01:00;7737.33;819.83;7100.50;4.00;10.00;568.67;24441.83333;168.18
2022-01-20T05:00:00+01:00;7735.33;970.50;7102.33;4.00;10.00;572.33;24852.83333;176.44
2022-01-20T06:00:00+01:00;7390.83;2165.83;7100.83;4.00;13.50;567.17;27727.5;185.01
2022-01-20T07:00:00+01:00;7151.83;3778.17;7101.33;3.83;31.00;567.67;32102.66667;206.41
2022-01-20T08:00:00+01:00;7068.17;4833.33;7102.67;59.33;31.00;575.50;34881;218.11
2022-01-20T09:00:00+01:00;6734.67;5066.17;7103.50;2081.50;30.67;568.50;35834.66667;216.81
2022-01-20T10:00:00+01:00;6268.33;3578.83;7101.67;6053.17;37.17;547.00;36225.66667;206.41
2022-01-20T11:00:00+01:00;6298.00;2389.50;7101.50;7746.83;387.67;569.67;35713.16667;185.21
2022-01-20T12:00:00+01:00;6608.50;1991.33;7100.67;8080.67;883.17;572.50;35260.33333;172.66
2022-01-20T13:00:00+01:00;7060.83;1706.50;7099.33;8039.00;1008.50;573.67;34993.16667;172.01
2022-01-20T14:00:00+01:00;7796.33;1555.17;7097.67;8014.33;1085.17;573.17;34469.5;163.11
2022-01-20T15:00:00+01:00;8640.17;1447.17;7096.50;7578.50;1250.50;573.83;33707.66667;160.69
2022-01-20T16:00:00+01:00;9018.33;1455.17;7094.00;6171.50;1434.83;575.67;33493.5;164.05
2022-01-20T17:00:00+01:00;9463.83;2305.00;7097.50;2535.50;1282.83;579.33;33747.33333;202.51
2022-01-20T18:00:00+01:00;0.00;4165.17;7099.67;150.50;501.50;578.33;35177.33333;215.51
2022-01-20T19:00:00+01:00;0.00;5384.83;7100.50;11.00;80.67;577.17;36984.83333;239.38
2022-01-20T20:00:00+01:00;0.00;5477.17;7099.67;5.00;48.67;582.00;37639.16667;220.63
2022-01-20T21:00:00+01:00;0.00;4790.83;7102.50;4.83;24.50;582.17;36730.66667;209.01
2022-01-20T22:00:00+01:00;0.00;3037.17;7103.33;3.17;20.00;577.83;33579.16667;186.44
2022-01-20T23:00:00+01:00;0.00;2454.33;7100.00;2.83;20.00;575.33;30406.33333;176.44
2022-01-21T00:00:00+01:00;12595.50;2252.67;7099.17;3.00;19.17;570.83;28372.83333;180
2022-01-21T01:00:00+01:00;0.00;1046.50;7101.50;3.00;19.83;570.00;26431.33333;162.97
2022-01-21T02:00:00+01:00;0.00;7.50;7097.83;3.00;20.00;569.17;25101.16667;159.5
2022-01-21T03:00:00+01:00;0.00;-346.00;7100.67;3.00;19.67;569.00;24484.83333;154.7
2022-01-21T04:00:00+01:00;0.00;-461.17;7101.00;3.00;19.83;569.83;24432.83333;154.7
2022-01-21T05:00:00+01:00;0.00;-466.33;7100.83;3.00;19.17;574.17;24829.5;159.4
2022-01-21T06:00:00+01:00;0.00;44.50;7102.17;3.00;19.17;575.00;27562;161.1
2022-01-21T07:00:00+01:00;12509.50;2078.33;7102.33;3.00;19.33;570.83;32125.33333;185
2022-01-21T08:00:00+01:00;0.00;3414.67;7102.00;103.67;17.50;577.50;34994.5;205.22
2022-01-21T09:00:00+01:00;12596.00;3164.00;7099.17;2411.67;12.17;579.00;36000.5;204.3
2022-01-21T10:00:00+01:00;0.00;1976.33;7100.83;6376.17;53.00;580.67;36385;184.57
2022-01-21T11:00:00+01:00;0.00;1601.67;7098.83;7718.83;560.83;583.50;35746.83333;162.97
2022-01-21T12:00:00+01:00;0.00;695.00;7099.33;7905.83;1081.50;573.17;35122.83333;161.52
2022-01-21T13:00:00+01:00;12537.00;705.00;7093.83;7851.83;1085.33;571.83;34728.83333;161.8
2022-01-21T14:00:00+01:00;12218.00;357.50;7097.17;7766.00;1063.00;559.50;34060.5;161.1
2022-01-21T15:00:00+01:00;0.00;110.00;7094.83;7578.67;1223.83;566.17;33390.16667;160
2022-01-21T16:00:00+01:00;0.00;252.00;7094.50;6315.33;1378.33;562.17;33069.83333;162.97
2022-01-21T17:00:00+01:00;12035.00;2019.83;7097.50;2619.67;1191.50;576.83;33270;184.67
2022-01-21T18:00:00+01:00;0.00;3729.50;7099.17;172.00;435.00;576.67;34565.33333;206.15
2022-01-21T19:00:00+01:00;12750.50;4883.17;7101.33;29.50;54.67;582.67;36227.66667;214.7
2022-01-21T20:00:00+01:00;13295.00;4780.17;7100.50;2.83;25.50;583.17;36659.16667;214.68
2022-01-21T21:00:00+01:00;0.00;4151.67;7103.50;2.83;25.67;581.33;36011.16667;209.57
2022-01-21T22:00:00+01:00;0.00;2898.67;7102.17;3.00;25.83;577.67;33067;201.7
2022-01-21T23:00:00+01:00;13032.00;1434.67;7102.50;3.00;19.67;576.17;30172.83333;184.86
2022-01-22T00:00:00+01:00;12817.00;815.67;7101.00;3.00;9.17;571.83;28267.5;192.89
2022-01-22T01:00:00+01:00;0.00;552.00;7105.17;3.00;9.17;570.17;26531.33333;175
2022-01-22T02:00:00+01:00;0.00;-25.67;7102.00;3.00;9.00;570.00;25114;168.46
2022-01-22T03:00:00+01:00;0.00;-122.33;7103.50;3.00;9.00;568.33;24189.16667;166.9
2022-01-22T04:00:00+01:00;10910.50;140.67;7101.50;3.00;9.00;568.83;23804.16667;167
2022-01-22T05:00:00+01:00;0.00;463.50;7102.67;3.00;9.00;573.17;23607.5;168
2022-01-22T06:00:00+01:00;9673.00;925.00;7101.17;2.83;9.17;574.83;24066.5;169.94
2022-01-22T07:00:00+01:00;9000.67;1468.00;7103.00;3.00;9.00;558.33;25397.16667;169.94
2022-01-22T08:00:00+01:00;8362.83;1779.83;7102.17;54.50;9.00;554.17;26975.16667;168.98
2022-01-22T09:00:00+01:00;7729.00;2201.00;7102.67;1682.50;9.17;565.67;29243.16667;182.3
2022-01-22T10:00:00+01:00;6615.00;1748.00;7099.67;4780.00;50.50;569.67;31010.5;188.29
2022-01-22T11:00:00+01:00;5878.67;1495.33;7099.00;7195.00;546.50;568.33;31769.66667;184
2022-01-22T12:00:00+01:00;5254.33;1699.67;7102.33;7203.17;897.50;561.33;31415.16667;184.39
2022-01-22T13:00:00+01:00;4539.50;1785.17;7102.17;7035.17;981.33;576.67;31583.66667;191.05
2022-01-22T14:00:00+01:00;4193.00;2065.17;7101.50;6997.50;1022.67;585.83;31457.16667;189.99
2022-01-22T15:00:00+01:00;4140.33;1917.67;7100.33;6817.83;1177.50;563.67;30263.83333;191.5
2022-01-22T16:00:00+01:00;4339.33;1920.17;7100.17;5681.50;1346.00;560.67;29438.33333;193.9
2022-01-22T17:00:00+01:00;4398.00;3233.67;7100.67;2409.17;1176.33;565.17;29189.16667;204.99
2022-01-22T18:00:00+01:00;4679.83;4571.00;7099.33;173.67;426.00;566.83;30584.33333;227.41
